transcript_id,exon_count,length
MSTRG.18896.2:1:4.851150,14,1747
MSTRG.18897.1:1:70.260239,4,709
MSTRG.18898.1:1:1.011487,2,209
MSTRG.18899.1:1:26.713760,6,956
MSTRG.18899.2:1:8.908047,6,959
MSTRG.18899.3:1:1.809453,7,884
MSTRG.18900.1:1:1.132911,2,311
MSTRG.18901.1:1:1.064646,2,311
MSTRG.18902.1:1:2.834713,3,400
MSTRG.18903.1:1:7.290023,2,253
MSTRG.18904.1:1:2.317926,3,719
MSTRG.18905.1:1:9.466109,3,359
MSTRG.18906.1:1:6.736993,5,517
MSTRG.18906.2:1:13.931474,5,874
MSTRG.18907.1:1:4.800846,3,449
MSTRG.18908.1:1:9.146368,2,818
MSTRG.18909.1:1:4.335909,2,337
MSTRG.18909.2:1:5.472001,7,1527
MSTRG.18909.3:1:8.400416,3,439
MSTRG.18909.4:1:14.358697,6,1306
MSTRG.18910.1:1:167.985855,4,736
MSTRG.18911.1:1:21.440283,4,594
MSTRG.18911.2:1:8.250047,4,597
MSTRG.18912.1:1:33.417854,9,1132
MSTRG.18913.1:1:3.600560,2,625
MSTRG.18913.2:1:12.775253,3,442
MSTRG.18915.1:1:6.643715,4,361
MSTRG.18916.1:1:1.512638,3,900
MSTRG.18916.2:1:7.350462,3,851
MSTRG.18917.1:1:2.397465,2,841
MSTRG.18918.1:1:4.386464,6,1040
MSTRG.18919.1:1:3.155175,10,1952
MSTRG.18919.2:1:3.017100,8,2067
MSTRG.18920.1:1:6.765367,5,354
MSTRG.18920.2:1:4.519442,4,453
MSTRG.18920.3:1:4.032381,2,644
MSTRG.18920.4:1:2.090383,3,509
MSTRG.18921.1:1:8.452380,3,258
MSTRG.18921.2:1:3.087706,2,318
MSTRG.18922.1:1:4.202896,2,565
MSTRG.18923.1:1:4.535896,3,1198
MSTRG.18924.1:1:7.648566,5,1767
MSTRG.18924.2:1:0.960058,6,1675
MSTRG.18925.1:1:5.398152,2,311
MSTRG.18926.1:1:1.034993,2,377
MSTRG.18928.1:1:1.663052,2,395
MSTRG.18929.1:1:1.697665,7,1168
MSTRG.18929.2:1:0.976113,5,1287
MSTRG.18930.1:1:5.799047,2,659
MSTRG.18931.1:1:9.435316,2,344
MSTRG.18932.1:1:6.420917,4,984
MSTRG.18933.1:1:1.171196,3,576
MSTRG.18933.2:1:1.151409,3,778
MSTRG.18934.1:1:1.012605,6,652
MSTRG.18934.2:1:25.365303,5,696
MSTRG.18935.1:1:17.624596,4,712
MSTRG.18936.1:1:16.215025,3,1464
MSTRG.18937.1:1:22.158472,17,3140
MSTRG.18938.1:1:7.532974,4,578
MSTRG.18939.1:1:3.111553,6,1153
MSTRG.18940.1:1:4.558422,4,635
MSTRG.18941.1:1:1.275231,2,326
MSTRG.18942.1:1:4.668936,6,1176
MSTRG.18943.1:1:4.458879,3,228
MSTRG.18943.2:1:2.226710,3,224
MSTRG.18944.1:1:46.095585,9,2404
MSTRG.18945.1:1:1.368035,4,922
MSTRG.18946.1:1:18.762363,17,2736
MSTRG.18946.2:1:4.637239,16,2847
MSTRG.18947.1:1:24.895891,18,2490
MSTRG.18947.2:1:13.403275,16,2642
MSTRG.18948.1:1:12.967361,2,1477
MSTRG.18949.1:1:45.165028,3,467
MSTRG.18951.1:1:17.482647,6,920
MSTRG.18951.2:1:4.560643,7,971
MSTRG.18952.1:1:1.184881,2,374
MSTRG.18953.1:1:1.807280,2,347
MSTRG.18954.1:1:1.217327,4,598
MSTRG.18955.1:1:42.836979,5,784
MSTRG.18956.1:1:3.602125,2,221
MSTRG.18958.1:1:3.469642,2,672
MSTRG.18959.1:1:0.884522,2,262
MSTRG.18960.1:1:24.232468,2,642
MSTRG.18961.1:1:18.636160,6,925
MSTRG.18962.1:1:14.842898,15,2394
MSTRG.18963.1:1:2.665851,2,216
MSTRG.18964.1:1:32.726723,2,754
MSTRG.18965.1:1:30.551407,10,1799
MSTRG.18966.1:1:1.227371,3,530
MSTRG.18967.1:1:76.317177,4,663
MSTRG.18967.2:1:29.266762,4,666
MSTRG.18968.1:1:1.868708,2,1136
MSTRG.18969.1:1:9.880086,11,1911
MSTRG.18969.2:1:2.031928,10,1831
MSTRG.18970.1:1:1.154525,3,1031
MSTRG.18970.2:1:4.113316,5,880
MSTRG.18971.1:1:0.884522,2,202
MSTRG.18972.1:1:8.135577,3,1373
MSTRG.18972.2:1:1.887251,2,1437
MSTRG.18973.1:1:127.135704,5,466
MSTRG.18973.2:1:53.885433,5,464
MSTRG.18973.3:1:3.037929,5,474
MSTRG.18975.1:1:3.042907,2,234
MSTRG.18976.1:1:1.636560,2,454
MSTRG.18977.1:1:3.297792,2,300
MSTRG.18978.1:1:4.806052,5,1556
MSTRG.18978.2:1:4.849520,4,1615
MSTRG.18979.1:1:6.661168,2,238
MSTRG.18980.1:1:4.110794,3,3665
MSTRG.18981.1:1:5.886098,2,3915
MSTRG.18981.2:1:4.893397,2,3920
MSTRG.18982.1:1:7.201412,3,299
MSTRG.18983.1:1:1.511989,5,1037
MSTRG.18983.2:1:66.448509,4,896
MSTRG.18983.3:1:16.539454,5,704
MSTRG.18983.4:1:7.855661,5,643
MSTRG.18984.1:1:1.217232,2,218
MSTRG.18985.1:1:13.336982,9,1100
MSTRG.18986.1:1:85.420746,2,316
MSTRG.18987.1:1:44.926937,10,1175
MSTRG.18988.1:1:16.841642,5,668
MSTRG.18988.2:1:21.318825,6,680
MSTRG.18989.1:1:4.091930,4,1207
MSTRG.18989.2:1:26.329765,4,1195
MSTRG.18990.1:1:1.642912,3,277
MSTRG.18991.1:1:1.523123,2,223
MSTRG.18992.1:1:0.884522,2,258
MSTRG.18993.1:1:1.804536,3,605
MSTRG.18994.1:1:1.003177,2,328
MSTRG.18995.1:1:1.413723,3,351
MSTRG.18996.1:1:130.590027,4,683
MSTRG.18997.1:1:21.775366,15,1884
MSTRG.18998.1:1:145.948135,8,1308
MSTRG.18999.1:1:1.295825,2,200
MSTRG.19000.1:1:2.618185,4,275
MSTRG.19001.1:1:25.385374,2,218
MSTRG.19002.1:1:2.415968,2,564
MSTRG.19003.1:1:1.414533,2,252
MSTRG.19004.1:1:1.697271,3,875
MSTRG.19006.1:1:3.831632,2,455
MSTRG.19007.1:1:6.999630,3,260
MSTRG.19008.1:1:5.653219,3,422
MSTRG.19009.1:1:117.569969,4,489
MSTRG.19010.1:1:13.222904,2,483
MSTRG.19011.1:1:11.648596,4,1071
MSTRG.19011.2:1:4.269637,2,1224
MSTRG.19012.1:1:1.769044,2,214
MSTRG.19013.1:1:2.337204,2,274
MSTRG.19014.1:1:1.691454,2,342
MSTRG.19015.1:1:1.224721,2,403
MSTRG.19016.1:1:8.666428,10,3561
MSTRG.19016.2:1:1.387135,10,3258
MSTRG.19017.1:1:5.042943,3,1212
MSTRG.19019.1:1:4.614235,3,566
MSTRG.19019.2:1:3.357384,2,703
MSTRG.19021.1:1:4.775075,4,527
MSTRG.19022.1:1:3.650323,2,331
MSTRG.19023.1:1:502.139557,3,865
MSTRG.19024.1:1:424.591064,4,377
MSTRG.19025.1:1:14.731502,5,1596
MSTRG.19026.1:1:5.947059,3,622
MSTRG.19027.1:1:4.183319,2,207
MSTRG.19028.1:1:10.235182,3,280
MSTRG.19029.1:1:21.049595,2,262
MSTRG.19030.1:1:1.334824,2,220
MSTRG.19031.1:1:2.627937,4,2276
MSTRG.19031.2:1:1.741669,5,1891
MSTRG.19031.3:1:1.148490,6,1801
MSTRG.19032.1:1:14.156218,2,351
MSTRG.19032.2:1:2.074691,2,311
MSTRG.19033.1:1:10.421803,5,995
MSTRG.19034.1:1:31.687218,6,903
MSTRG.19034.2:1:14.075644,6,890
MSTRG.19035.1:1:1.523098,3,802
MSTRG.19036.1:1:1.236340,2,533
MSTRG.19037.1:1:2.427086,3,496
MSTRG.19038.1:1:6.157860,4,2478
MSTRG.19038.2:1:1.761271,3,2541
MSTRG.19039.1:1:12.386636,3,797
MSTRG.19040.1:1:3.108373,2,282
MSTRG.19042.1:1:4.075254,6,2219
MSTRG.19042.2:1:6.536721,4,1474
MSTRG.19042.3:1:1.109394,5,1408
MSTRG.19042.4:1:1.020223,3,1528
MSTRG.19043.1:1:91.827148,8,2013
MSTRG.19043.2:1:1.738392,7,1681
MSTRG.19044.1:1:5.892219,3,1753
MSTRG.19044.2:1:25.078098,2,316
MSTRG.19044.3:1:5.150368,2,333
MSTRG.19045.1:1:27.263866,1,480
MSTRG.19046.1:1:3.514596,4,433
MSTRG.19047.1:1:5.763710,2,278
MSTRG.19048.1:1:2.995918,2,664
MSTRG.19051.1:1:1.177153,2,467
MSTRG.19052.1:1:0.986480,3,334
MSTRG.19053.1:1:42.590771,9,1657
MSTRG.19054.1:1:22.379936,5,1097
MSTRG.19055.1:1:12.507193,3,726
MSTRG.19055.2:1:4.030766,4,423
MSTRG.19055.3:1:8.160911,4,3131
MSTRG.19056.1:1:7.246275,4,1170
MSTRG.19057.1:1:4.487648,3,340
MSTRG.19058.1:1:2.729382,3,560
MSTRG.19059.1:1:143.601776,3,855
MSTRG.19060.1:1:204.399399,8,1319
MSTRG.19061.1:1:11.501835,6,580
MSTRG.19062.1:1:2.537055,2,372
MSTRG.19063.1:1:10.886159,4,771
MSTRG.19064.1:1:2.107708,2,467
MSTRG.19064.2:1:1.188238,3,385
MSTRG.19065.1:1:5.631232,2,524
MSTRG.19066.1:1:3.777164,16,3323
MSTRG.19067.1:1:3.202786,5,1006
MSTRG.19067.2:1:2.487134,7,748
MSTRG.19068.1:1:6.988424,2,655
MSTRG.19069.1:1:4.449664,5,910
MSTRG.19069.2:1:2.141037,5,867
MSTRG.19070.1:1:4.983812,2,528
MSTRG.19071.1:1:12.219957,2,359
MSTRG.19072.1:1:10.529763,7,1457
MSTRG.19074.1:1:1.462170,8,1587
MSTRG.19074.2:1:1.556322,5,1993
MSTRG.19075.1:1:3.257161,2,761
MSTRG.19076.1:1:2.321704,2,295
MSTRG.19076.2:1:2.366154,2,300
MSTRG.19077.1:1:1.449151,3,283
MSTRG.19078.1:1:8.956995,3,693
MSTRG.19078.2:1:4.681086,2,768
MSTRG.19079.1:1:5.117929,2,374
MSTRG.19080.1:1:3.448322,3,404
MSTRG.19081.1:1:0.884522,2,231
MSTRG.19082.1:1:4.973310,2,416
MSTRG.19083.1:1:1.602226,2,228
MSTRG.19084.1:1:3.021320,4,647
MSTRG.19085.1:1:11.051162,4,1888
MSTRG.19085.2:1:1.668448,5,1825
MSTRG.19086.1:1:1.433246,3,2622
MSTRG.19086.2:1:5.719089,4,2396
MSTRG.19087.1:1:1.769044,2,253
MSTRG.19088.1:1:2.724766,3,646
MSTRG.19089.1:1:1.402785,3,469
MSTRG.19089.2:1:1.383281,3,465
MSTRG.19091.1:1:4.145660,4,412
MSTRG.19092.1:1:2.790436,4,517
MSTRG.19093.1:1:116.599915,6,1110
MSTRG.19094.1:1:16.784342,7,1257
MSTRG.19094.2:1:6.548859,11,2515
MSTRG.19095.1:1:2.567400,4,503
MSTRG.19096.1:1:4.360668,1,357
MSTRG.19098.1:1:0.959966,3,340
MSTRG.19099.1:1:1.279594,4,403
MSTRG.19100.1:1:1.430146,3,261
MSTRG.19101.1:1:3.815677,7,752
MSTRG.19103.1:1:3.220567,2,1014
MSTRG.19104.1:1:2.510980,3,1292
MSTRG.19104.2:1:1.529226,5,1135
MSTRG.19105.1:1:4.298890,11,3430
MSTRG.19105.2:1:19.594992,12,2642
MSTRG.19106.1:1:2.365872,3,495
MSTRG.19107.1:1:6.910077,5,991
MSTRG.19107.2:1:3.350664,6,934
MSTRG.19107.3:1:2.706091,4,1057
MSTRG.19107.4:1:1.922754,5,987
MSTRG.19107.5:1:1.267111,7,864
MSTRG.19108.1:1:35.779587,3,1178
MSTRG.19109.1:1:12.085332,10,2517
MSTRG.19109.2:1:8.741391,10,2467
MSTRG.19110.1:1:35.884270,1,644
MSTRG.19111.1:1:27.254189,2,389
MSTRG.19112.1:1:5.858253,5,637
MSTRG.19112.2:1:1.640470,4,701
MSTRG.19113.1:1:5.917305,12,2302
MSTRG.19114.1:1:4.444161,2,317
MSTRG.19115.1:1:2.642868,3,557
MSTRG.19116.1:1:4.056493,6,2638
MSTRG.19117.1:1:1.949474,4,2589
MSTRG.19117.2:1:1.604118,5,2678
MSTRG.19117.3:1:1.316721,5,2719
MSTRG.19118.1:1:5.089043,7,769
MSTRG.19119.1:1:3.468714,2,357
MSTRG.19120.1:1:2.816014,7,993
MSTRG.19120.2:1:2.562016,6,1105
MSTRG.19121.1:1:10.777094,5,641
MSTRG.19122.1:1:3.733703,4,416
MSTRG.19123.1:1:3.523854,2,435
MSTRG.19124.1:1:3.250407,4,947
MSTRG.19125.1:1:2.028026,3,222
MSTRG.19126.1:1:2.198102,4,1828
MSTRG.19126.2:1:1.423864,6,1654
MSTRG.19126.3:1:16.081007,6,1376
MSTRG.19126.4:1:8.777005,5,1440
MSTRG.19128.1:1:1.083247,2,454
MSTRG.19129.1:1:3.957362,4,544
MSTRG.19129.2:1:1.791172,2,685
MSTRG.19130.1:1:2.383859,3,460
MSTRG.19130.2:1:1.513356,2,518
MSTRG.19131.1:1:1.850032,2,557
MSTRG.19133.1:1:14.045135,7,1089
MSTRG.19134.1:1:2.109848,5,729
MSTRG.19134.2:1:2.087750,5,758
MSTRG.19135.1:1:6.715563,2,910
MSTRG.19136.1:1:15.271957,5,1347
MSTRG.19137.1:1:2.314564,2,227
MSTRG.19138.1:1:12.523205,2,294
MSTRG.19139.1:1:3.432633,2,818
MSTRG.19140.1:1:28.702959,2,399
MSTRG.19141.1:1:16.394537,4,401
MSTRG.19142.1:1:20.039677,2,202
MSTRG.19143.1:1:25.514067,2,787
MSTRG.19143.2:1:19.920225,2,643
MSTRG.19144.1:1:115.942001,2,416
MSTRG.19145.1:1:152.059647,1,493
MSTRG.19146.1:1:7.439937,2,631
MSTRG.19147.1:1:56.576878,3,1047
MSTRG.19148.1:1:9.295294,2,283
MSTRG.19149.1:1:1.653470,2,574
MSTRG.19150.1:1:6.809401,5,499
MSTRG.19151.1:1:85.775352,2,360
MSTRG.19152.1:1:4.400285,3,733
MSTRG.19153.1:1:5.468191,2,788
MSTRG.19154.1:1:1.578803,3,902
MSTRG.19155.1:1:5.304530,2,340
MSTRG.19156.1:1:3.599301,2,742
MSTRG.19157.1:1:106.879280,3,329
MSTRG.19158.1:1:2.306599,2,543
MSTRG.19159.1:1:1.520370,2,281
MSTRG.19161.1:1:21.724665,3,1141
MSTRG.19162.1:1:3.036858,2,240
MSTRG.19163.1:1:1.848386,2,301
MSTRG.19164.1:1:1.567966,3,805
MSTRG.19165.1:1:3.741104,3,1294
MSTRG.19166.1:1:1.980582,9,1047
MSTRG.19166.2:1:2.117481,9,1220
MSTRG.19167.1:1:16.751392,10,2285
MSTRG.19167.2:1:6.736416,10,2301
MSTRG.19167.3:1:2.158787,12,1952
MSTRG.19168.1:1:1.588064,11,1841
MSTRG.19168.2:1:12.334208,10,1742
MSTRG.19168.3:1:1.409891,9,1824
MSTRG.19169.1:1:5.955867,10,1890
MSTRG.19170.1:1:71.279915,9,1338
MSTRG.19171.1:1:8.639544,7,1073
MSTRG.19172.1:1:14.884442,2,412
MSTRG.19173.1:1:1.770574,4,578
MSTRG.19174.1:1:5.102448,2,363
MSTRG.19175.1:1:2.757288,2,307
MSTRG.19176.1:1:7.137177,3,551
MSTRG.19177.1:1:2.910371,2,215
MSTRG.19177.2:1:5.519833,3,464
MSTRG.19178.1:1:2.504794,3,1241
MSTRG.19178.2:1:2.065030,2,1335
MSTRG.19179.1:1:1.348522,5,833
MSTRG.19180.1:1:3.754174,5,872
MSTRG.19181.1:1:17.331083,4,1173
MSTRG.19181.2:1:6.752983,6,996
MSTRG.19181.3:1:4.733182,4,1184
MSTRG.19181.4:1:2.170476,5,1121
MSTRG.19182.1:1:108.232742,2,562
MSTRG.19183.1:1:8.627194,6,1136
MSTRG.19183.2:1:1.364594,5,1205
MSTRG.19184.1:1:10.114110,7,1400
MSTRG.19184.2:1:1.935710,6,1155
MSTRG.19185.1:1:16.191101,3,610
MSTRG.19186.1:1:9.442972,4,1169
MSTRG.19187.1:1:32.116177,11,2137
MSTRG.19188.1:1:15.799636,9,1675
MSTRG.19189.1:1:121.880806,7,869
MSTRG.19190.1:1:2.494370,2,939
MSTRG.19191.1:1:1.710139,3,931
MSTRG.19192.1:1:19.591549,2,797
MSTRG.19193.1:1:5.905530,4,575
MSTRG.19194.1:1:4.899622,6,929
MSTRG.19195.1:1:72.002861,7,1461
MSTRG.19197.1:1:1.680148,3,597
MSTRG.19198.1:1:1.236539,3,667
MSTRG.19198.2:1:1.206939,3,734
MSTRG.19199.1:1:3.744699,5,396
MSTRG.19201.1:1:70.609413,6,1469
MSTRG.19202.1:1:2.528161,2,529
MSTRG.19203.1:1:2.217255,2,223
MSTRG.19204.1:1:6.479269,7,1684
MSTRG.19204.2:1:2.082118,8,1620
MSTRG.19204.3:1:1.232425,5,1409
MSTRG.19204.4:1:1.175847,4,1299
MSTRG.19205.1:1:1.802723,2,499
MSTRG.19206.1:1:7.715849,13,2191
MSTRG.19207.1:1:11.106327,2,222
MSTRG.19208.1:1:7.809833,10,1759
MSTRG.19209.1:1:2.711567,3,488
MSTRG.19210.1:1:1.181780,2,244
MSTRG.19211.1:1:1.860772,2,270
MSTRG.19212.1:1:1.163519,2,428
MSTRG.19214.1:1:178.638733,2,459
MSTRG.19215.1:1:12.844094,10,1433
MSTRG.19216.1:1:69.288406,2,1720
MSTRG.19217.1:1:11.199341,5,1409
MSTRG.19218.1:1:8.957402,6,820
MSTRG.19219.1:1:21.532948,5,677
MSTRG.19220.1:1:35.483093,3,1776
MSTRG.19220.2:1:10.335829,4,706
MSTRG.19221.1:1:3.206182,6,2108
MSTRG.19222.1:1:4.095987,5,2306
MSTRG.19222.2:1:1.299603,4,2375
MSTRG.19223.1:1:4.741343,3,580
MSTRG.19224.1:1:2.752233,6,982
MSTRG.19224.2:1:1.118519,5,994
MSTRG.19225.1:1:1.855018,2,1214
MSTRG.19227.1:1:0.884522,2,233
MSTRG.19228.1:1:1.797887,2,276
MSTRG.19229.1:1:1.566777,2,844
MSTRG.19230.1:1:1.750578,2,479
MSTRG.19231.1:1:2.052265,2,203
MSTRG.19232.1:1:10.465170,4,1863
MSTRG.19232.2:1:19.372856,3,592
MSTRG.19233.1:1:7.443190,2,576
MSTRG.19234.1:1:3.298003,3,280
MSTRG.19236.1:1:7.594008,3,328
MSTRG.19236.2:1:2.327825,3,329
MSTRG.19236.3:1:1.955516,3,290
MSTRG.19237.1:1:1.701779,2,263
MSTRG.19238.1:1:1.756362,3,279
MSTRG.19239.1:1:1.218085,2,533
MSTRG.19240.1:1:0.884522,3,224
MSTRG.19241.1:1:1.940429,2,609
MSTRG.19242.1:1:23.075886,3,529
MSTRG.19242.2:1:13.114371,2,587
MSTRG.19243.1:1:1.069520,2,306
MSTRG.19244.1:1:4.461764,4,497
MSTRG.19245.1:1:3.462093,14,2364
MSTRG.19246.1:1:2.823236,6,654
MSTRG.19245.2:1:29.054174,8,1453
MSTRG.19247.1:1:2.251982,3,511
MSTRG.19248.1:1:8.211710,2,962
MSTRG.19249.1:1:18.050610,10,1919
MSTRG.19249.2:1:1.794435,11,1989
MSTRG.19250.1:1:31.544107,6,1996
MSTRG.19251.1:1:5.976136,13,4174
MSTRG.19251.2:1:1.967161,7,1902
MSTRG.19251.3:1:2.591252,7,1533
MSTRG.19252.1:1:72.624878,10,2167
MSTRG.19253.1:1:2.357778,6,1453
MSTRG.19253.2:1:3.950942,6,1778
MSTRG.19254.1:1:3.570093,4,1216
MSTRG.19255.1:1:3.410447,3,2231
MSTRG.19255.2:1:3.332988,3,1888
MSTRG.19256.1:1:15.221302,1,814
MSTRG.19257.1:1:2.683750,2,674
MSTRG.19258.1:1:2.019271,3,456
MSTRG.19259.1:1:1.466235,2,222
MSTRG.19260.1:1:3.224128,2,293
MSTRG.19261.1:1:1.485000,2,355
MSTRG.19262.1:1:7.597459,2,216
MSTRG.19262.2:1:3.240055,4,452
MSTRG.19263.1:1:12.803205,2,712
MSTRG.19265.1:1:4.234337,7,747
MSTRG.19266.1:1:5.038973,2,884
MSTRG.19267.1:1:7.170360,6,1286
MSTRG.19268.1:1:1.556535,4,308
MSTRG.19269.1:1:5.659181,3,402
MSTRG.19270.1:1:3.008551,2,451
MSTRG.19272.1:1:3.124089,2,579
MSTRG.19273.1:1:1.686895,4,786
MSTRG.19274.1:1:6.075841,8,1818
MSTRG.19274.2:1:4.483684,10,1695
MSTRG.19275.1:1:6.326724,2,943
MSTRG.19276.1:1:7.049658,2,467
MSTRG.19277.1:1:2.766809,2,289
MSTRG.19278.1:1:17.545040,2,1022
MSTRG.19279.1:1:1.035981,2,438
MSTRG.19282.1:1:1.864979,2,461
MSTRG.19283.1:1:2.121674,3,750
MSTRG.19284.1:1:2.607209,3,477
MSTRG.19285.1:1:2.241535,8,1556
MSTRG.19285.2:1:44.882481,7,1191
MSTRG.19286.1:1:2.182050,5,514
MSTRG.19287.1:1:2.904400,4,1340
MSTRG.19288.1:1:15.519039,3,1695
MSTRG.19288.2:1:96.061043,4,1382
MSTRG.19288.3:1:96.930923,4,1526
MSTRG.19289.1:1:245.814331,4,709
MSTRG.19289.2:1:66.396217,4,780
MSTRG.19290.1:1:1.138476,2,512
MSTRG.19291.1:1:9.209495,4,1724
MSTRG.19292.1:1:3.912043,5,816
MSTRG.19292.2:1:1.803577,4,879
MSTRG.19292.3:1:1.308705,3,969
MSTRG.19293.1:1:3.928088,7,1472
MSTRG.19293.2:1:2.174872,6,1531
MSTRG.19294.1:1:18.919317,7,1248
MSTRG.19294.2:1:4.426986,8,1224
MSTRG.19294.3:1:176.886902,8,1173
MSTRG.19295.1:1:6.040390,4,434
MSTRG.19296.1:1:2.515476,2,237
MSTRG.19297.1:1:85.905991,3,527
MSTRG.19294.4:1:61.434361,4,573
MSTRG.19298.1:1:3.569089,2,292
MSTRG.19299.1:1:1.129835,2,315
MSTRG.19300.1:1:1.062765,2,211
MSTRG.19301.1:1:6.573740,3,382
MSTRG.19302.1:1:3.969489,3,1181
MSTRG.19303.1:1:5.038507,2,866
MSTRG.19304.1:1:13.687792,3,497
MSTRG.19304.2:1:2.081019,3,446
MSTRG.19304.3:1:2.498224,2,609
MSTRG.19304.4:1:3.755188,2,1498
MSTRG.19306.1:1:9.617624,7,2327
MSTRG.19307.1:1:28.407404,8,1454
MSTRG.19307.2:1:0.942593,9,1404
MSTRG.19308.1:1:32.209625,4,1001
MSTRG.19308.2:1:19.910997,4,1188
MSTRG.19308.3:1:1.701391,5,1124
MSTRG.19308.4:1:1.804945,4,1168
MSTRG.19309.1:1:2.440658,2,1022
MSTRG.19310.1:1:2.058279,3,526
MSTRG.19311.1:1:27.731003,5,1874
MSTRG.19312.1:1:3.521964,7,1960
MSTRG.19312.2:1:3.497883,7,2083
MSTRG.19312.3:1:1.567537,4,1135
MSTRG.19313.1:1:24.059103,4,1999
MSTRG.19314.1:1:9.793725,9,1058
MSTRG.19314.2:1:2.160532,9,1037
MSTRG.19315.1:1:5.618990,4,1142
MSTRG.19316.1:1:3.259528,6,489
MSTRG.19317.1:1:12.527393,8,973
MSTRG.19318.1:1:100.054932,5,1331
MSTRG.19320.1:1:1.827182,2,213
MSTRG.19321.1:1:1.487249,3,565
MSTRG.19322.1:1:1.392771,2,315
MSTRG.19323.1:1:1.984197,2,296
MSTRG.19324.1:1:1.587877,3,498
MSTRG.19325.1:1:1.356072,2,302
MSTRG.19326.1:1:1.817204,2,585
MSTRG.19326.2:1:1.215131,3,490
MSTRG.19327.1:1:1.844590,3,281
MSTRG.19328.1:1:0.884522,2,232
MSTRG.19329.1:1:2.984378,6,1877
MSTRG.19330.1:1:4.412324,6,1548
MSTRG.19331.1:1:2.160519,2,418
MSTRG.19332.1:1:1.274237,2,404
MSTRG.19333.1:1:1.092438,3,502
MSTRG.19334.1:1:8.826054,2,600
MSTRG.19335.1:1:79.210197,8,1174
MSTRG.19335.2:1:2.285295,8,1227
MSTRG.19336.1:1:12.735397,2,206
MSTRG.19337.1:1:20.283087,6,2232
MSTRG.19338.1:1:2.258162,2,1093
MSTRG.19339.1:1:10.299585,1,1415
MSTRG.19340.1:1:7.700669,3,415
MSTRG.19341.1:1:12.940858,5,936
MSTRG.19342.1:1:25.486502,5,1139
MSTRG.19344.1:1:2.819659,2,508
MSTRG.19345.1:1:17.082462,2,259
MSTRG.19346.1:1:2.615814,4,789
MSTRG.19346.2:1:2.276967,5,671
MSTRG.19346.3:1:2.080162,4,770
MSTRG.19346.4:1:2.136070,3,517
MSTRG.19347.1:1:10.445739,1,345
MSTRG.19348.1:1:6.502896,4,773
MSTRG.19349.1:1:1.089277,4,975
MSTRG.19349.2:1:1.118392,3,1045
MSTRG.19350.1:1:2.949714,2,451
MSTRG.19351.1:1:3.725897,7,1460
MSTRG.19352.1:1:2.265368,4,499
MSTRG.19353.1:1:2.169767,2,362
MSTRG.19354.1:1:2.568882,6,1974
MSTRG.19354.2:1:7.795462,4,1788
MSTRG.19355.1:1:1.802904,3,423
MSTRG.19355.2:1:1.238112,4,348
MSTRG.19355.3:1:1.232960,4,347
MSTRG.19356.1:1:22.767052,6,1783
MSTRG.19356.2:1:5.296721,7,1513
MSTRG.19356.3:1:149.628906,6,1201
MSTRG.19357.1:1:6.017801,5,1338
MSTRG.19357.2:1:5.293861,4,1401
MSTRG.19358.1:1:0.884522,2,203
MSTRG.19359.1:1:1.963724,3,209
MSTRG.19360.1:1:1.957188,4,362
MSTRG.19361.1:1:1.048749,2,307
MSTRG.19362.1:1:1.314883,2,446
MSTRG.19363.1:1:1.623888,6,1042
MSTRG.19364.1:1:2.320798,8,3098
MSTRG.19364.2:1:5.147369,8,3019
MSTRG.19364.3:1:2.942972,7,3126
MSTRG.19365.1:1:5.591674,5,1088
MSTRG.19367.1:1:4.913607,8,1461
MSTRG.19368.1:1:1.774595,2,478
MSTRG.19369.1:1:2.576488,6,1041
MSTRG.19369.2:1:1.798571,6,950
MSTRG.19370.1:1:2.068417,3,715
MSTRG.19371.1:1:2.611295,2,251
MSTRG.19372.1:1:7.717529,6,993
MSTRG.19372.2:1:6.885285,6,1071
MSTRG.19372.3:1:2.313784,6,1080
MSTRG.19373.1:1:1.438733,2,399
MSTRG.19374.1:1:5.286228,4,848
MSTRG.19374.2:1:1.733842,3,765
MSTRG.19375.1:1:68.542709,1,402
MSTRG.19376.1:1:4.333020,2,622
MSTRG.19378.1:1:3.255909,3,326
MSTRG.19379.1:1:12.492216,6,1202
MSTRG.19380.1:1:3.281738,4,383
MSTRG.19382.1:1:1.274639,3,229
MSTRG.19383.1:1:2.368754,3,441
MSTRG.19384.1:1:1.027028,4,720
MSTRG.19385.1:1:2.057152,3,1310
MSTRG.19385.2:1:1.133581,4,1119
MSTRG.19385.3:1:1.016648,3,1327
MSTRG.19387.1:1:54.614979,15,2498
MSTRG.19389.1:1:1.278030,2,254
MSTRG.19390.1:1:1.087820,3,248
MSTRG.19392.1:1:3.592563,11,1779
MSTRG.19392.2:1:2.698131,14,1837
MSTRG.19392.3:1:2.486880,14,1842
MSTRG.19393.1:1:6.569510,8,1088
MSTRG.19394.1:1:1.519650,4,608
MSTRG.19395.1:1:4.715149,4,392
MSTRG.19396.1:1:10.173608,10,2351
MSTRG.19396.2:1:20.611467,9,1398
MSTRG.19397.1:1:6.521651,8,1587
MSTRG.19397.2:1:0.972753,9,1513
MSTRG.19398.1:1:10.743140,7,1606
MSTRG.19399.1:1:20.596087,2,793
MSTRG.19400.1:1:7.811829,11,1509
MSTRG.19400.2:1:4.052342,11,2334
MSTRG.19401.1:1:3.447962,2,959
